LE,HLE,param1,param2,dLE,WTP,WTP_1y
95.0,99.0,0.06984710138477955,NaN,NaN,NaN,NaN
96.0,99.0,0.06340653635191938,NaN,NaN,NaN,NaN
97.0,99.0,0.057560085938038526,NaN,NaN,NaN,NaN
98.0,99.0,0.05225290677190388,NaN,NaN,NaN,NaN
99.0,99.0,0.04743522457343745,NaN,NaN,NaN,NaN
100.0,99.0,0.04306186456136177,0.010058922597116528,-240.0848645983,-1.7942006181624837e7,74731.9336920495
60.0,100.0,2.0831439059513843,NaN,NaN,NaN,NaN
61.0,100.0,1.8893851202342338,NaN,NaN,NaN,NaN
62.0,100.0,1.7137743180993246,NaN,NaN,NaN,NaN
63.0,100.0,1.5545912778144555,NaN,NaN,NaN,NaN
64.0,100.0,1.4102821272364523,NaN,NaN,NaN,NaN
65.0,100.0,1.2794427318664847,NaN,NaN,NaN,NaN
66.0,100.0,1.1608038245377157,NaN,NaN,NaN,NaN
67.0,100.0,1.053217681371558,NaN,NaN,NaN,NaN
68.0,100.0,0.9556461724864396,NaN,NaN,NaN,NaN
69.0,100.0,0.8671500365561109,NaN,NaN,NaN,NaN
70.0,100.0,0.7868792462633851,NaN,NaN,NaN,NaN
71.0,100.0,0.7140643472784373,NaN,NaN,NaN,NaN
72.0,100.0,0.6480086669930275,NaN,NaN,NaN,NaN
73.0,100.0,0.5880813011223821,NaN,NaN,NaN,NaN
74.0,100.0,0.5337107966875316,NaN,NaN,NaN,NaN
75.0,100.0,0.484379459003856,NaN,NaN,NaN,NaN
76.0,100.0,0.4396182183438637,NaN,NaN,NaN,NaN
77.0,100.0,0.3990019989380965,NaN,NaN,NaN,NaN
78.0,100.0,0.36214553926782667,NaN,NaN,NaN,NaN
79.0,100.0,0.3286996180367401,NaN,NaN,NaN,NaN
80.0,100.0,0.2983476450936408,NaN,NaN,NaN,NaN
81.0,100.0,0.27080258087132836,NaN,NaN,NaN,NaN
82.0,100.0,0.24580415172305334,NaN,NaN,NaN,NaN
83.0,100.0,0.22311633192690863,NaN,NaN,NaN,NaN
84.0,100.0,0.2025250661431627,NaN,NaN,NaN,NaN
85.0,100.0,0.18383620879514592,NaN,NaN,NaN,NaN
86.0,100.0,0.1668736592378937,NaN,NaN,NaN,NaN
87.0,100.0,0.15147767370567888,NaN,NaN,NaN,NaN
88.0,100.0,0.1375033363199581,NaN,NaN,NaN,NaN
89.0,100.0,0.12481917670999906,NaN,NaN,NaN,NaN
90.0,100.0,0.1133059143139774,NaN,NaN,NaN,NaN
91.0,100.0,0.1028553237992341,NaN,NaN,NaN,NaN
92.0,100.0,0.09336920575823,NaN,NaN,NaN,NaN
93.0,100.0,0.08475845418448752,NaN,NaN,NaN,NaN
94.0,100.0,0.07694221128939345,NaN,NaN,NaN,NaN
95.0,100.0,0.06984710138477955,NaN,NaN,NaN,NaN
96.0,100.0,0.06340653635191938,NaN,NaN,NaN,NaN
97.0,100.0,0.057560085938038526,NaN,NaN,NaN,NaN
98.0,100.0,0.05225290677190388,NaN,NaN,NaN,NaN
99.0,100.0,0.04743522457343745,NaN,NaN,NaN,NaN
100.0,100.0,0.04306186456136177,NaN,NaN,NaN,NaN
60.0,59.99,2.0831439059513843,0.0008532140399058813,-4.9151783711,-888241.4494280611,180713.9807276772
60.01,60.0,2.081110393257451,0.0008527096398924592,-4.9200212165,-888978.9468659369,180685.99864663547
60.02,60.01,2.079078882163774,0.0008522055667746749,-4.9248687626,-889716.9898367191,180658.00993385422
60.03,60.02,2.0770493706709154,0.0008517018203098561,-4.9297210138,-890455.5787145232,180630.01460363154
60.04,60.03,2.075021856781484,0.000851198400260591,-4.9345779746,-891194.7138794627,180602.0126679027
60.05,60.04,2.072996338500145,0.0008506953063822687,-4.9394396497,-891934.3957071002,180574.00413046294
60.06,60.05,2.0709728138335906,0.0008501925384385847,-4.9443060436,-892674.6245756114,180545.98900306865
60.07,60.06,2.068951280790575,0.0008496900961850672,-4.9491771608,-893415.400862823,180517.96729749895
60.08,60.07,2.066931737381874,0.0008491879793864558,-4.954053006,-894156.7249500827,180489.9390190503
60.09,60.08,2.064914181620314,0.000848686187801376,-4.9589335836,-894898.5972136946,180461.90418304244
60.1,60.09,2.062898611520752,0.0008481847211877954,-4.9638188984,-895641.0180334675,180433.86279103812
60.11,60.1,2.0608850251000783,0.0008476835793094729,-4.9687089547,-896383.9877875689,180405.81486256336
60.12,60.11,2.058873420377217,0.0008471827619260895,-4.9736037574,-897127.5068578932,180377.76039619112
60.13,60.12,2.0568637953731157,0.0008466822687995412,-4.9785033109,-897871.5756247533,180349.699408443
60.14,60.13,2.0548561481107543,0.0008461820996911703,-4.9834076198,-898616.1944653143,180321.63190804338
60.15,60.14,2.052850476615137,0.0008456822543623183,-4.9883166887,-899361.3637622858,180293.55790493474
60.16,60.15,2.0508467789132845,0.0008451827325744665,-4.9932305223,-900107.0838965519,180265.47740518523
60.17,60.16,2.048845053034248,0.0008446835340896491,-4.9981491251,-900853.3552475302,180237.3904219007
60.18,60.17,2.0468452970090896,0.0008441846586690693,-5.0030725018,-901600.178198779,180209.29696189737
60.19,60.18,2.0448475088708875,0.0008436861060783613,-5.008000657,-902347.5531299722,180181.19703492927
60.2,60.19,2.0428516866547364,0.0008431878760777596,-5.0129335953,-903095.480425602,180153.09065181346
60.21,60.2,2.040857828397743,0.000842689968428606,-5.0178713213,-903843.9604649481,180124.97782242563
60.22,60.21,2.0388659321390237,0.000842192382897261,-5.0228138397,-904592.9936330845,180096.85855431054
60.23,60.22,2.0368759959197007,0.0008416951192438559,-5.0277611551,-905342.5803102822,180068.7328577515
60.24,60.23,2.034888017782901,0.0008411981772345428,-5.0327132721,-906092.7208820919,180040.60074418003
60.25,60.24,2.0329019957737566,0.0008407015566314297,-5.0376701954,-906843.4157306477,180012.4622208705
60.26,60.25,2.0309179279394014,0.0008402052571984418,-5.0426319296,-907594.6652379439,179984.3172987519
60.27,60.26,2.0289358123289656,0.0008397092786995985,-5.0475984795,-908346.4697922227,179956.16598295685
60.28,60.27,2.0269556469935797,0.0008392136208984876,-5.0525698496,-909098.8297731166,179928.0082877207
60.29,60.28,2.024977429986365,0.0008387182835608808,-5.0575460445,-909851.7455683267,179899.8442253978
60.3,60.29,2.023001159362437,0.0008382232664510965,-5.0625270691,-910605.21755944,179871.67379656588
60.31,60.3,2.0210268331789023,0.0008377285693340072,-5.0675129279,-911359.2461359604,179843.49701770407
60.32,60.31,2.0190544494948557,0.0008372341919726852,-5.0725036257,-912113.8316783527,179815.3138929461
60.33,60.32,2.0170840063713773,0.000836740134134815,-5.0774991671,-912868.9745755792,179787.12443530775
60.34,60.33,2.0151155018715325,0.0008362463955847918,-5.0824995567,-913624.6752123779,179758.9286570607
60.35,60.34,2.013148934060367,0.0008357529760881032,-5.0875047994,-914380.9339763485,179730.72656053057
60.36,60.35,2.0111843010049086,0.0008352598754108931,-5.0925148997,-915137.751251824,179702.51816165226
60.37,60.36,2.009221600774159,0.0008347670933203174,-5.0975298624,-915895.1274264543,179674.30346650994
60.38,60.37,2.0072608314391,0.0008342746295806257,-5.1025496922,-916653.0628884209,179646.08248493107
60.39,60.38,2.0053019910726855,0.0008337824839582818,-5.1075743938,-917411.5580222432,179617.85522612729
60.4,60.39,2.0033450777498403,0.0008332906562214117,-5.1126039719,-918170.6132180776,179589.6217005162
60.41,60.4,2.0013900895474577,0.0008327991461362018,-5.1176384313,-918930.2288636835,179561.3819146371
60.42,60.41,1.9994370245443964,0.0008323079534709165,-5.1226777765,-919690.4053448744,179533.1358852792
60.43,60.42,1.997485880821489,0.000831817077988836,-5.1277220125,-920451.1430540454,179504.8836130809
60.44,60.43,1.9955366564615213,0.0008313265194609922,-5.1327711438,-921212.4423779888,179476.62511521555
60.45,60.44,1.9935893495492427,0.0008308362776548188,-5.1378251753,-921974.3037036082,179448.36039497468
60.46,60.45,1.9916439581713652,0.0008303463523369184,-5.1428841117,-922736.72742348,179420.08946386035
60.47,60.46,1.9897004804165548,0.0008298567432755544,-5.1479479577,-923499.713926982,179391.81233284713
60.48,60.47,1.98775891437543,0.0008293674502395449,-5.1530167181,-924263.2636014705,179363.5290091318
60.49,60.48,1.9858192581405654,0.0008288784729965992,-5.1580903976,-925027.3768403558,179335.23950467413
60.5,60.49,1.9838815098064837,0.0008283898113158122,-5.163169001,-925792.0540322184,179306.94382711692
60.51,60.5,1.9819456674696612,0.0008279014649651707,-5.168252533,-926557.2955683172,179278.64198820046
60.52,60.51,1.980011729228511,0.0008274134337166762,-5.1733409985,-927323.1018397668,179250.3339927993
60.53,60.52,1.9780796931834017,0.000826925717334024,-5.1784344021,-928089.4732383721,179222.01985642724
60.54,60.53,1.976149557436636,0.0008264383155914305,-5.1835327488,-928856.4101547163,179193.69958060913
60.55,60.54,1.9742213200924599,0.0008259512282564494,-5.1886360432,-929623.9129800944,179165.37318095745
60.56,60.55,1.9722949792570528,0.0008254644551012754,-5.1937442901,-930391.982110754,179137.04066721397
60.57,60.56,1.9703705330385408,0.0008249779958913483,-5.1988574943,-931160.6179360005,179108.70204788647
60.58,60.57,1.9684479795469723,0.0008244918504007647,-5.2039756607,-931929.8208478604,179080.35732867054
60.59,60.58,1.9665273168943354,0.0008240060183986188,-5.2090987941,-932699.5912417315,179052.0065194652
60.6,60.59,1.9646085431945466,0.000823520499654005,-5.2142268991,-933469.9295099723,179023.64963655372
60.61,60.6,1.9626916565634465,0.0008230352939396173,-5.2193599807,-934240.8360479783,178995.28668315412
60.62,60.61,1.960776655118805,0.0008225504010270415,-5.2244980436,-935012.311244834,178966.91767168374
60.63,60.62,1.9588635369803125,0.0008220658206867562,-5.2296410928,-935784.3555010343,178938.5426065647
60.64,60.63,1.9569523002695859,0.0008215815526886866,-5.2347891329,-936556.9692071134,178910.16150411277
60.65,60.64,1.9550429431101584,0.000821097596806357,-5.2399421688,-937330.152760371,178881.77437176357
60.66,60.65,1.9531354636274818,0.0008206139528094152,-5.2451002054,-938103.9065544228,178853.38121636162
60.67,60.66,1.9512298599489206,0.0008201306204730468,-5.2502632475,-938878.2309846769,178824.98204861238
60.68,60.67,1.9493261302037583,0.0008196475995646851,-5.2554313,-939653.1264473594,178796.57687607096
60.69,60.68,1.9474242725231854,0.0008191648898608997,-5.2606043676,-940428.5933390646,178768.1657132692
60.7,60.69,1.9455242850403016,0.0008186824911338305,-5.2657824553,-941204.6320554081,178739.74856444885
60.71,60.7,1.9436261658901206,0.0008182004031517411,-5.2709655679,-941981.2429933731,178711.32544101722
60.72,60.71,1.9417299132095505,0.0008177186256936933,-5.2761537103,-942758.4265497549,178682.8963510523
60.73,60.72,1.9398355251374129,0.0008172371585290584,-5.2813468872,-943536.183121397,178654.46130951447
60.74,60.73,1.9379429998144226,0.0008167560014330905,-5.2865451037,-944314.5131052738,178626.02031794973
60.75,60.74,1.9360523353832026,0.0008162751541766151,-5.2917483645,-945093.4169024277,178597.57339231047
60.76,60.75,1.9341635299882642,0.0008157946165361324,-5.2969566746,-945872.8949069133,178569.12053718866
60.77,60.76,1.9322765817760184,0.00081531438828399,-5.3021700388,-946652.9475195763,178540.6617653147
60.78,60.77,1.9303914888947715,0.0008148344691941269,-5.307388462,-947433.5751395887,178512.1970858271
60.79,60.78,1.9285082494947157,0.0008143548590424214,-5.3126119492,-948214.7781622048,178483.72650387004
60.8,60.79,1.9266268617279383,0.0008138755576010598,-5.3178405052,-948996.5569917763,178455.25003313072
60.81,60.8,1.9247473237484067,0.0008133965646475794,-5.3230741349,-949778.9120253586,178426.76768265624
60.82,60.81,1.9228696337119802,0.0008129178799535678,-5.3283128432,-950561.8436611344,178398.279461808
60.83,60.82,1.9209937897763993,0.0008124395032963438,-5.3335566351,-951345.3523040912,178369.78537798056
60.84,60.83,1.919119790101284,0.000811961434450228,-5.3388055154,-952129.4383498458,178341.28544360533
60.85,60.84,1.9172476328481345,0.0008114836731901635,-5.3440594891,-952914.1022005952,178312.7796657587
60.86,60.85,1.9153773161803296,0.0008110062192928932,-5.3493185611,-953699.3442584162,178284.2680549396
60.87,60.86,1.9135088382631193,0.0008105290725338789,-5.3545827364,-954485.164925259,178255.75061839077
60.88,60.87,1.9116421972636317,0.0008100522326894141,-5.3598520198,-955271.5646011622,178227.22736976005
60.89,60.88,1.9097773913508629,0.0008095756995344066,-5.3651264164,-956058.5436876267,178198.69831308504
60.9,60.89,1.9079144186956811,0.0008090994728465344,-5.3704059311,-956846.1025887106,178170.16345964067
60.91,60.9,1.9060532774708183,0.0008086235524016051,-5.3756905687,-957634.2417058693,178141.62282362423
60.92,60.91,1.9041939658508724,0.000808147937977366,-5.3809803344,-958422.9614436111,178113.07640663936
60.93,60.92,1.9023364820123099,0.0008076726293494862,-5.386275233,-959212.2622034529,178084.52422309644
60.94,60.93,1.9004808241334505,0.0008071976262955739,-5.3915752694,-960002.1443887206,178055.96628451673
60.95,60.94,1.8986269903944761,0.0008067229285935835,-5.3968804488,-960792.6084048343,178027.40259300484
60.96,60.95,1.8967749789774337,0.0008062485360192539,-5.402190776,-961583.6546545275,177998.8331634824
60.97,60.96,1.8949247880662123,0.0008057744483517849,-5.407506256,-962375.2835416265,177970.25800456633
60.98,60.97,1.8930764158465636,0.0008053006653698232,-5.4128268939,-963167.4954715839,177941.67712199112
60.99,60.98,1.8912298605060882,0.000804827186848969,-5.4181526945,-963960.2908518584,177913.09053183024
61.0,60.99,1.8893851202342338,0.0008043540125700141,-5.423483663,-964753.6700812633,177884.49823551415
61.01,61.0,1.8875421932223033,0.0008038811423097368,-5.4288198042,-965547.6335712478,177855.90025004203
61.02,61.01,1.8857010776634342,0.000803408575847805,-5.4341611233,-966342.1817278293,177827.29657839058
61.03,61.02,1.8838617717526172,0.0008029363129617876,-5.4395076252,-967137.3149528387,177798.68723270315
61.04,61.03,1.8820242736866781,0.0008024643534322046,-5.4448593149,-967933.0336567366,177770.07222353065
61.05,61.04,1.880188581664289,0.0008019926970369042,-5.4502161974,-968729.3382435215,177741.4515603343
61.06,61.05,1.8783546938859497,0.0008015213435571115,-5.4555782778,-969526.2291222134,177712.82525033838
61.07,61.06,1.8765226085540077,0.0008010502927693962,-5.4609455611,-970323.7066986915,177684.19330355656
61.08,61.07,1.874692323872637,0.0008005795444561415,-5.4663180523,-971121.7713824231,177655.55573075652
61.09,61.08,1.8728638380478433,0.0008001090983972401,-5.4716957565,-971920.4235802318,177626.91253907108
61.1,61.09,1.8710371492874642,0.0007996389543711999,-5.4770786787,-972719.6637000375,177598.26373918646
61.11,61.1,1.8692122558011695,0.0007991691121584662,-5.482466824,-973519.4921508618,177569.60933884562
61.12,61.11,1.8673891558004436,0.0007986995715417004,-5.4878601974,-974319.9093421237,177540.94934920722
61.13,61.12,1.8655678474986084,0.0007982303322996866,-5.493258804,-975120.9156818063,177512.28377802938
61.14,61.13,1.8637483291107975,0.0007977613942134248,-5.4986626488,-975922.511581677,177483.6126370941
61.15,61.14,1.8619305988539734,0.0007972927570641914,-5.5040717368,-976724.6974504071,177454.9359377105
61.16,61.15,1.8601146549469103,0.0007968244206332626,-5.5094860733,-977527.4736960963,177426.25368151438
61.17,61.16,1.8583004956101998,0.0007963563847030226,-5.5149056632,-978330.840732707,177397.56588420674
61.18,61.17,1.8564881190662523,0.0007958886490536401,-5.5203305117,-979134.7989684148,177368.87255087335
61.19,61.18,1.8546775235392865,0.0007954212134674994,-5.5257606237,-979939.348813811,177340.17369678462
61.2,61.19,1.8528687072553305,0.0007949540777280914,-5.5311960045,-980744.4906835251,177311.46932519178
61.21,61.2,1.8510616684422294,0.0007944872416133706,-5.5366366591,-981550.2249872315,177282.75944818565
61.22,61.21,1.8492564053296274,0.0007940207049095964,-5.5420825926,-982356.5521354794,177254.04407490414
61.23,61.22,1.8474529161489728,0.0007935544673985997,-5.5475338101,-983163.4725434305,177225.32321541777
61.24,61.23,1.845651199133524,0.0007930885288622104,-5.5529903168,-983970.9866214934,177196.59687584735
61.25,61.24,1.8438512525183326,0.000792622889083089,-5.5584521177,-984779.094782662,177167.86506926827
61.26,61.25,1.842053074540254,0.0007921575478472193,-5.5639192179,-985587.7974404643,177139.12780575137
61.27,61.26,1.8402566634379414,0.0007916925049331084,-5.5693916227,-986397.0950104826,177110.3850894731
61.28,61.27,1.8384620174518407,0.0007912277601282236,-5.5748693371,-987206.9879039166,177081.63693347716
61.29,61.28,1.8366691348241937,0.0007907633132132663,-5.5803523663,-988017.4765340775,177052.88334492277
61.3,61.29,1.8348780137990313,0.000790299163975625,-5.5858407153,-988828.5613184028,177024.12433815625
61.31,61.3,1.8330886526221752,0.0007898353121956466,-5.5913343894,-989640.2426692509,176995.35991719647
61.32,61.31,1.8313010495412356,0.0007893717576595905,-5.5968333938,-990452.5210035897,176966.5900901718
61.33,61.32,1.8295152028056083,0.000788908500151087,-5.6023377334,-991265.3967359104,176937.81487434922
61.34,61.33,1.8277311106664695,0.0007884455394554269,-5.6078474136,-992078.870280709,176909.0342712867
61.35,61.34,1.8259487713767861,0.0007879828753562402,-5.6133624395,-992892.9420553241,176880.24829263726
61.36,61.35,1.8241681831912955,0.0007875205076393714,-5.6188828163,-993707.6124756504,176851.45694673888
61.37,61.36,1.8223893443665222,0.000787058436088589,-5.6244085491,-994522.8819591166,176822.6602454505
61.38,61.37,1.8206122531607567,0.0007865966604915282,-5.6299396431,-995338.7509202752,176793.8581970684
61.39,61.38,1.8188369078340734,0.0007861351806311531,-5.6354761035,-996155.2197789587,176765.05081092988
61.4,61.39,1.8170633066483162,0.0007856739962950819,-5.6410179355,-996972.2889509671,176736.23809575764
61.41,61.4,1.815291447867099,0.0007852131072679222,-5.6465651443,-997789.9588540371,176707.42006071945
61.42,61.41,1.8135213297558035,0.0007847525133364876,-5.6521177351,-998608.2299092992,176678.5967156842
61.43,61.42,1.8117529505815846,0.0007842922142850998,-5.6576757131,-999427.1025307794,176649.76806936238
61.44,61.43,1.8099863086133547,0.0007838322099022344,-5.6632390835,-1.0002465771407436e6,176620.93413202156
61.45,61.44,1.808221402121792,0.0007833724999745141,-5.6688078516,-1.0010666541558199e6,176592.09490991526
61.46,61.45,1.8064582293793405,0.0007829130842865559,-5.6743820225,-1.0018873339967906e6,176563.2504163656
61.47,61.46,1.8046967886601972,0.0007824539626276472,-5.6799616014,-1.0027086170827072e6,176534.40066136347
61.48,61.47,1.8029370782403211,0.0007819951347831313,-5.6855465937,-1.0035305038336893e6,176505.54564897495
61.49,61.48,1.8011790963974244,0.0007815366005414832,-5.6911370046,-1.004352994671872e6,176476.6853899457
61.5,61.49,1.799422841410977,0.0007810783596891011,-5.6967328392,-1.0051760900157288e6,176447.81989756905
61.51,61.5,1.7976683115622003,0.0007806204120132144,-5.7023341028,-1.0059997902863232e6,176418.94917948602
61.52,61.51,1.7959155051340576,0.0007801627573043741,-5.7079408008,-1.0068240959049519e6,176390.07324039517
61.53,61.52,1.7941644204112743,0.0007797053953469586,-5.7135529383,-1.0076490072950637e6,176361.19209475245
61.54,61.53,1.7924150556803125,0.0007792483259313506,-5.7191705206,-1.008474524876449e6,176332.30575028382
61.55,61.54,1.7906674092293822,0.0007787915488459865,-5.724793553,-1.0093006490725181e6,176303.41421545375
61.56,61.55,1.7889214793484387,0.0007783350638779695,-5.7304220407,-1.0101273803041044e6,176274.51750145655
61.57,61.56,1.7871772643291721,0.0007778788708158438,-5.7360559891,-1.0109547189954693e6,176245.61561402932
61.58,61.57,1.785434762465018,0.0007774229694511988,-5.7416954033,-1.011782665570809e6,176216.7085682208
61.59,61.58,1.7836939720511436,0.0007769673595714026,-5.7473402888,-1.0126112204516182e6,176187.7963664204
61.6,61.59,1.781954891384461,0.0007765120409632684,-5.7529906507,-1.0134403840617193e6,176158.87902380095
61.61,61.6,1.7802175187636062,0.0007760570134197015,-5.7586464945,-1.0142701568270759e6,176129.95654374524
61.62,61.61,1.7784818524889512,0.0007756022767291764,-5.7643078253,-1.0151005391692917e6,176101.02894122616
61.63,61.62,1.776747890862596,0.0007751478306818294,-5.7699746486,-1.0159315315160272e6,176072.09622013298
61.64,61.63,1.7750156321883752,0.0007746936750651663,-5.7756469695,-1.0167631342912058e6,176043.15839602423
61.65,61.64,1.7732850747718394,0.0007742398096733382,-5.7813247935,-1.0175953479183868e6,176014.21547228747
61.66,61.65,1.7715562169202754,0.0007737862342927429,-5.7870081258,-1.0184281728259309e6,175985.2674623889
61.67,61.66,1.769829056942681,0.000773332948716978,-5.7926969718,-1.0192616094391915e6,175956.31437328062
61.68,61.67,1.7681035931497848,0.0007728799527336875,-5.7983913369,-1.0200956581844642e6,175927.35621218677
61.69,61.68,1.7663798238540287,0.0007724272461368836,-5.8040912263,-1.0209303194863361e6,175898.39299220667
61.7,61.69,1.7646577473695748,0.0007719748287153183,-5.8097966454,-1.0217655937740898e6,175869.42472127476
61.71,61.7,1.7629373620122997,0.0007715227002599583,-5.8155075995,-1.0226014814751821e6,175840.4514101404
61.72,61.71,1.7612186660997915,0.0007710708605637083,-5.821224094,-1.0234379830161973e6,175811.47306647518
61.73,61.72,1.759501657951356,0.0007706193094164276,-5.8269461344,-1.0242750988248647e6,175782.48969523626
61.74,61.73,1.7577863358879997,0.0007701680466121284,-5.8326737258,-1.0251128293299282e6,175753.50131372645
61.75,61.74,1.7560726982324495,0.0007697170719392859,-5.8384068738,-1.0259511749614393e6,175724.5079244856
61.76,61.75,1.754360743309127,0.0007692663851932962,-5.8441455836,-1.0267901361442297e6,175695.50954131535
61.77,61.76,1.7526504694441651,0.0007688159861640191,-5.8498898607,-1.027629713311588e6,175666.5061705318
61.78,61.77,1.7509418749653975,0.0007683658746447398,-5.8556397104,-1.028469906890841e6,175637.49782354455
61.79,61.78,1.7492349582023605,0.0007679160504294359,-5.8613951382,-1.0293107173120122e6,175608.48450631968
61.8,61.79,1.747529717486288,0.0007674665133085551,-5.8671561494,-1.0301521450035241e6,175579.46623064936
61.81,61.8,1.745826151150113,0.0007670172630754521,-5.8729227494,-1.0309941904009664e6,175550.4430066438
61.82,61.81,1.7441242575284635,0.000766568299522478,-5.8786949437,-1.0318368539322915e6,175521.4148402234
61.83,61.82,1.7424240349576574,0.0007661196224462794,-5.8844727376,-1.0326801360262362e6,175492.38174352012
61.84,61.83,1.740725481775709,0.0007656712316376719,-5.8902561366,-1.0335240371174272e6,175463.34372379308
61.85,61.84,1.7390285963223249,0.0007652231268894346,-5.8960451461,-1.0343685576381116e6,175434.30079098113
61.86,61.85,1.7373333769388988,0.0007647753079962676,-5.9018397715,-1.035213698016994e6,175405.2529545183
61.87,61.86,1.7356398219685032,0.0007643277747541212,-5.9076400182,-1.0360594586893211e6,175376.2002250432
61.88,61.87,1.7339479297559068,0.0007638805269545162,-5.9134458918,-1.036905840085814e6,175347.14260659093
61.89,61.88,1.7322576986475577,0.0007634335643913953,-5.9192573975,-1.037752842641852e6,175318.0801159529
61.9,61.89,1.730569126991584,0.000762986886860086,-5.925074541,-1.0386004667891071e6,175289.01275456665
61.91,61.9,1.7288822131377881,0.0007625404941577151,-5.9308973276,-1.039448712961196e6,175259.94053615152
61.92,61.91,1.7271969554376625,0.0007620943860761493,-5.9367257628,-1.0402975815931429e6,175230.8634688385
61.93,61.92,1.7255133522443677,0.0007616485624107853,-5.9425598521,-1.0411470731193544e6,175201.78156075798
61.94,61.93,1.7238314019127388,0.0007612030229564656,-5.9483996008,-1.041997187973043e6,175172.69482583262
61.95,61.94,1.7221511027992842,0.0007607577675105251,-5.9542450146,-1.0428479265904493e6,175143.60326680422
61.96,61.95,1.7204724532621878,0.0007603127958653147,-5.9600960989,-1.043699289406064e6,175114.5068950633
61.97,61.96,1.718795451661296,0.0007598681078187228,-5.9659528592,-1.0445512768572492e6,175085.40571963514
61.98,61.97,1.7171200963581221,0.0007594237031675306,-5.9718153009,-1.0454038893770482e6,175056.29975185226
61.99,61.98,1.7154463857158493,0.0007589795817046424,-5.9776834295,-1.0462571274058914e6,175027.18900144316
62.0,61.99,1.7137743180993246,0.0007585357432280909,-5.9835572507,-1.047110991376539e6,174998.07347110123
62.01,62.0,1.7121038918750542,0.0007580921875342249,-5.9894367698,-1.0479654817278245e6,174968.95317634655
62.02,62.01,1.710435105411203,0.0007576489144203687,-5.9953219923,-1.0488205988954706e6,174939.82812641378
62.03,62.02,1.7087679570776007,0.000757205923680775,-6.0012129239,-1.0496763433205101e6,174910.69832569087
62.04,62.03,1.7071024452457289,0.000756763215114002,-6.00710957,-1.050532715438493e6,174881.56378650723
62.05,62.04,1.7054385682887228,0.0007563207885171282,-6.0130119361,-1.0513897156857774e6,174852.42451850208
62.06,62.05,1.7037763245813766,0.0007558786436864741,-6.0189200279,-1.0522473445037678e6,174823.28052643966
62.07,62.06,1.7021157125001314,0.0007554367804191159,-6.0248338507,-1.0531056023299294e6,174794.13182615375
62.08,62.07,1.7004567304230773,0.0007549951985148352,-6.0307534102,-1.053964489605739e6,174764.97842261902
62.09,62.08,1.6987993767299563,0.0007545538977708059,-6.036678712,-1.0548240067688315e6,174735.82032318562
62.1,62.09,1.6971436498021566,0.0007541128779812007,-6.0426097615,-1.0556841542579029e6,174706.6575412679
62.11,62.1,1.6954895480227068,0.0007536721389484693,-6.0485465643,-1.056544932515519e6,174677.49008522235
62.12,62.11,1.6938370697762821,0.0007532316804677312,-6.054489126,-1.0574063419818375e6,174648.31796310958
62.13,62.12,1.6921862134491914,0.0007527915023420194,-6.0604374522,-1.0582683830969916e6,174619.1411830889
62.14,62.13,1.6905369774293997,0.0007523516043632215,-6.0663915485,-1.0591310563034788e6,174589.95975381174
62.15,62.14,1.6888893601064907,0.0007519119863351869,-6.0723514204,-1.059994362041187e6,174560.7736864746
62.16,62.15,1.687243359871695,0.0007514726480547549,-6.0783170735,-1.060858300753011e6,174531.58298998547
62.17,62.16,1.6855989751178746,0.0007510335893209755,-6.0842885134,-1.0617228728811732e6,174502.38767324088
62.18,62.17,1.683956204239521,0.0007505948099333241,-6.0902657457,-1.0625880788667267e6,174473.18774504404
62.19,62.18,1.6823150456327645,0.0007501563096918828,-6.096248776,-1.063453919154122e6,174443.9832148546
62.2,62.19,1.6806754976953542,0.0007497180883957857,-6.1022376099,-1.0643203941862634e6,174414.77409197524
62.21,62.2,1.6790375588266748,0.0007492801458433363,-6.1082322531,-1.0651875044073516e6,174385.56038316264
62.22,62.21,1.6774012274277335,0.0007488424818355161,-6.1142327111,-1.066055250258367e6,174356.34210045877
62.23,62.22,1.6757665019011587,0.0007484050961729782,-6.1202389896,-1.0669236321887022e6,174327.11925166717
62.24,62.23,1.6741333806512018,0.0007479679886576811,-6.1262510942,-1.067792650638102e6,174297.89184596596
62.25,62.24,1.6725018620837437,0.0007475311590840131,-6.1322690306,-1.0686623060539588e6,174268.6598910351
62.26,62.25,1.6708719446062703,0.0007470946072583877,-6.1382928043,-1.069532598879101e6,174239.42339959272
62.27,62.26,1.6692436266278907,0.0007466583329794079,-6.1443224211,-1.0704035295607657e6,174210.1823766492
62.28,62.27,1.6676169065593345,0.0007462223360463218,-6.1503578866,-1.0712750985460896e6,174180.93683297912
62.29,62.28,1.6659917828129371,0.0007457866162633854,-6.1563992064,-1.0721473062781957e6,174151.68677879515
62.3,62.29,1.6643682538026483,0.0007453511734298717,-6.1624463862,-1.0730201532069917e6,174122.43222267722
62.31,62.3,1.662746317944031,0.0007449160073464376,-6.1684994317,-1.073893639775468e6,174093.1731721842
62.32,62.31,1.6611259736542494,0.0007444811178170626,-6.1745583486,-1.0747677664343517e6,174063.9096362319
62.33,62.32,1.6595072193520846,0.0007440465046415729,-6.1806231425,-1.0756425336287916e6,174034.64162574796
62.34,62.33,1.6578900534579137,0.0007436121676231173,-6.1866938191,-1.0765179418081506e6,174005.3691496172
